"","loan_status","loan_amnt","int_rate","grade","emp_length","home_ownership","annual_inc","age"
"494",0,10700,12.42,"B",4,"RENT",68000,26
"495",0,6000,10.65,"B",1,"RENT",30000,22
"496",0,20000,7.9,"A",14,"RENT",50000,54
"497",0,3600,13.49,"C",1,"RENT",40000,24
"498",0,6000,NA,"A",13,"RENT",83954,23
"499",0,10375,14.27,"C",5,"RENT",35000,27
"500",0,25000,8.9,"A",4,"RENT",60000,31
"501",0,10000,NA,"D",4,"RENT",40000,27
"502",0,5600,6.03,"A",NA,"OWN",41100,24
"503",0,6000,12.42,"B",4,"RENT",92000,23
"504",0,8000,7.9,"A",2,"RENT",75000,23
"505",0,10000,11.71,"B",4,"MORTGAGE",45000,23
"506",0,11000,7.51,"A",8,"RENT",48000,25
"507",0,5000,9.91,"B",6,"MORTGAGE",110000,29
"508",0,6500,10.65,"B",0,"RENT",30600,41
"509",0,12000,12.69,"B",4,"RENT",45000,23
"510",0,21000,NA,"A",24,"MORTGAGE",150500,39
"511",0,8400,16.77,"D",2,"RENT",32000,21
"512",0,7000,12.69,"B",5,"RENT",37500,23
"513",1,12000,12.42,"B",0,"RENT",60000,23
"514",1,7200,11.71,"B",2,"RENT",33000,29
"515",0,12000,10.65,"B",12,"RENT",70000,24
"516",0,3050,9.91,"B",1,"RENT",16800,22
"517",0,9000,14.65,"C",1,"RENT",38000,35
"518",1,10000,NA,"B",5,"OWN",35000,21
"519",0,10000,9.91,"B",0,"MORTGAGE",95000,23
"520",1,10000,14.27,"C",14,"MORTGAGE",77400,29
"521",0,8500,16.29,"D",0,"RENT",61000,29
"522",0,27000,9.91,"B",5,"OWN",140000,29
"523",0,4000,14.27,"C",9,"RENT",32400,26
"524",0,7300,11.71,"B",4,"RENT",50000,21
"525",0,18000,8.9,"A",9,"MORTGAGE",70000,31
"526",0,5000,11.71,"B",22,"OWN",35000,23
"527",0,10000,14.27,"C",57,"MORTGAGE",115000,23
"528",0,3000,7.9,"A",4,"RENT",45000,25
"529",0,28000,15.96,"C",5,"MORTGAGE",235000,27
"530",0,10000,NA,"C",5,"RENT",36000,29
"531",0,12000,7.9,"A",5,"RENT",26000,24
"532",0,10000,17.27,"D",3,"RENT",80000,29
"533",0,11000,NA,"A",1,"RENT",50000,22
"534",0,10000,15.27,"C",27,"RENT",55000,22
"535",0,5000,6.62,"A",5,"MORTGAGE",55000,27
"536",0,5000,6.03,"A",3,"RENT",64424,21
"537",0,5000,8.9,"A",16,"RENT",56000,34
"538",1,6000,14.27,"C",7,"RENT",30000,22
"539",0,5000,14.27,"C",4,"MORTGAGE",111740,29
"540",0,20050,17.58,"D",7,"RENT",67500,27
"541",1,7000,16.77,"D",0,"RENT",41000,37
"542",0,25000,10.65,"B",33,"RENT",120000,24
"543",1,3000,12.69,"B",10,"RENT",30000,23
"544",0,8400,17.27,"D",16,"RENT",41500,26
"545",0,5000,9.91,"B",12,"MORTGAGE",75000,26
"546",0,12000,NA,"B",12,"RENT",42000,31
"547",1,13200,11.71,"B",2,"MORTGAGE",41600,32
"548",0,6000,6.03,"A",1,"RENT",48000,31
"549",0,10000,6.62,"A",8,"MORTGAGE",50000,30
"550",0,6500,10.65,"B",2,"RENT",53000,22
"551",0,10000,NA,"A",2,"MORTGAGE",65000,29
"552",0,12000,9.91,"B",2,"RENT",85000,27
"553",0,10000,14.27,"C",21,"RENT",55000,27
"554",0,12375,14.27,"C",20,"RENT",36000,36
"555",0,10000,10.65,"B",1,"RENT",26000,22
"556",0,4400,19.03,"E",7,"RENT",80000,24
"557",0,25000,13.49,"C",4,"MORTGAGE",80000,25
"558",1,14125,12.42,"B",NA,"MORTGAGE",45696,22
"559",1,18000,13.49,"C",0,"OWN",66000,26
"560",0,35000,16.77,"D",7,"MORTGAGE",100000,23
"561",0,35000,14.27,"C",1,"MORTGAGE",123000,37
"562",0,7200,13.49,"C",9,"MORTGAGE",60000,26
"563",0,4000,12.69,"B",3,"RENT",80000,27
"564",0,7000,7.51,"A",29,"RENT",31000,25
"565",0,15000,13.49,"C",4,"MORTGAGE",90000,41
"566",0,7200,7.9,"A",5,"RENT",34000,22
"567",0,13000,17.27,"D",25,"RENT",36000,24
"568",0,28000,7.9,"A",4,"RENT",65000,27
"569",0,12000,9.91,"B",8,"RENT",35000,27
"570",0,14000,8.9,"A",5,"RENT",62004,41
"571",0,11500,11.71,"B",19,"RENT",74000,29
"572",0,10500,14.65,"C",1,"MORTGAGE",42000,22
"573",0,14400,12.42,"B",5,"OWN",48000,33
"574",0,16000,9.91,"B",7,"RENT",65000,21
"575",0,5375,9.91,"B",2,"RENT",15360,28
"576",0,12000,13.49,"C",11,"MORTGAGE",61000,22
"577",1,12000,7.51,"A",0,"RENT",83000,23
"578",0,17000,6.03,"A",2,"MORTGAGE",120000,27
"579",1,13000,20.3,"E",5,"RENT",42000,31
"580",1,7125,7.51,"A",0,"MORTGAGE",30000,21
"581",0,8000,14.65,"C",1,"RENT",72100,31
"582",0,12500,11.71,"B",3,"RENT",58000,28
"583",0,10000,14.27,"C",4,"RENT",40000,22
"584",0,14000,10.65,"B",3,"RENT",48880,29
"585",0,7500,NA,"A",5,"RENT",48000,37
"586",0,19200,9.91,"B",9,"MORTGAGE",40000,28
"587",0,9000,11.71,"B",7,"MORTGAGE",110000,35
"588",0,20000,8.9,"A",3,"RENT",65000,29
"589",0,9000,13.49,"C",7,"MORTGAGE",50000,21
"590",1,9600,7.51,"A",10,"RENT",55000,25
"591",0,1000,13.49,"C",8,"RENT",35100,24
"592",1,15000,15.27,"C",6,"RENT",38000,21
"593",0,12000,NA,"D",6,"RENT",38000,21
"594",0,14000,8.9,"A",7,"MORTGAGE",108000,36
"595",0,10000,10.65,"B",4,"RENT",45000,22
"596",0,7200,12.69,"B",1,"RENT",23000,24
"597",0,11000,9.91,"B",4,"RENT",32000,23
"598",0,9600,8.9,"A",3,"RENT",55000,22
"599",0,10000,16.77,"D",4,"RENT",35000,28
"600",0,11000,9.91,"B",5,"MORTGAGE",74000,43
"601",0,5000,7.51,"A",8,"OWN",30000,33
"602",1,6000,11.71,"B",1,"RENT",37000,23
"603",0,3000,NA,"C",3,"RENT",105000,32
"604",0,17000,NA,"B",24,"OWN",80000,41
"605",0,5000,10.65,"B",11,"MORTGAGE",35000,29
"606",0,6400,8.9,"A",6,"OWN",23000,39
"607",0,13000,16.29,"D",7,"RENT",50000,23
"608",0,10000,16.77,"D",1,"RENT",38200,25
"609",0,5000,14.27,"C",11,"RENT",56000,24
"610",0,7200,7.9,"A",0,"RENT",38000,23
"611",0,15000,NA,"A",3,"RENT",43000,30
"612",0,9600,11.71,"B",2,"MORTGAGE",105000,25
"613",0,6000,10.65,"B",19,"RENT",24000,22
"614",0,6000,14.65,"C",0,"MORTGAGE",57600,30
"615",0,7150,12.69,"B",1,"RENT",50000,26
"616",0,32000,6.62,"A",2,"RENT",120000,25
"617",1,8000,15.27,"C",2,"OWN",108000,22
"618",0,7000,8.9,"A",0,"RENT",97600,42
"619",0,12000,6.62,"A",32,"MORTGAGE",70800,41
"620",0,10400,14.65,"C",12,"RENT",45000,27
"621",0,12000,12.69,"B",2,"RENT",60000,23
"622",0,16000,16.29,"D",33,"MORTGAGE",74000,27
"623",0,4500,10.65,"B",2,"RENT",91500,29
"624",0,5000,12.42,"B",2,"RENT",42500,22
"625",0,3600,16.29,"D",6,"RENT",45000,28
"626",0,21000,13.49,"C",26,"MORTGAGE",103000,24
"627",0,7000,14.27,"C",2,"RENT",42000,22
"628",0,15000,7.9,"A",1,"RENT",35000,29
"629",0,2250,13.49,"C",6,"RENT",16000,23
"630",0,17050,12.42,"B",14,"MORTGAGE",53000,28
"631",0,16500,16.77,"D",2,"RENT",110000,26
"632",0,3250,12.42,"B",0,"RENT",16000,24
"633",0,7000,7.9,"A",4,"MORTGAGE",38400,37
"634",0,24000,11.71,"B",3,"MORTGAGE",80000,23
"635",0,13200,16.77,"D",6,"RENT",80952,26
"636",0,22750,8.9,"A",6,"OWN",65000,42
"637",0,12000,8.9,"A",17,"RENT",70000,25
"638",0,30000,NA,"B",7,"MORTGAGE",175000,26
"639",1,1200,12.69,"B",8,"RENT",34000,21
"640",0,4800,8.9,"A",0,"RENT",35000,26
"641",0,7200,8.9,"A",12,"RENT",35000,25
"642",0,15000,NA,"B",2,"OWN",35000,28
"643",0,10500,15.27,"C",10,"RENT",60000,28
"644",1,5000,7.9,"A",0,"MORTGAGE",66000,26
"645",0,4000,8.9,"A",3,"MORTGAGE",62000,23
"646",0,27000,11.71,"B",8,"MORTGAGE",130000,30
"647",0,15000,NA,"B",7,"MORTGAGE",61000,41
"648",0,2400,14.27,"C",1,"OWN",25000,22
"649",0,5900,12.42,"B",2,"RENT",14400,21
"650",0,5000,11.71,"B",6,"RENT",70000,30
"651",1,13250,17.58,"D",7,"RENT",35000,31
"652",0,20000,11.71,"B",1,"MORTGAGE",125000,25
"653",0,18000,7.9,"A",12,"MORTGAGE",80000,24
"654",0,19200,16.77,"D",0,"RENT",87500,34
"655",0,7000,11.71,"B",12,"MORTGAGE",22000,22
"656",0,10000,NA,"A",7,"MORTGAGE",70000,30
"657",0,2250,15.27,"C",NA,"MORTGAGE",17352,22
"658",0,23000,9.91,"B",9,"RENT",63208,25
"659",0,6750,17.27,"D",2,"RENT",48000,25
"660",0,10000,10.65,"B",6,"MORTGAGE",45500,29
"661",0,5600,8.9,"A",0,"RENT",19200,24
"662",0,4800,6.03,"A",3,"OWN",35000,26
"663",1,10000,11.71,"B",5,"RENT",29406,26
"664",1,2200,9.91,"B",8,"RENT",26004,23
"665",1,24000,12.69,"B",1,"RENT",120000,24
"666",0,16000,7.9,"A",0,"MORTGAGE",110000,27
"667",0,10000,9.91,"B",15,"RENT",34000,21
"668",1,10625,14.27,"C",16,"RENT",26500,30
"669",0,9600,14.65,"C",2,"RENT",40000,24
"670",1,7200,20.89,"F",0,"MORTGAGE",88800,23
"671",0,12000,8.9,"A",6,"RENT",100000,58
"672",0,5000,12.42,"B",3,"RENT",45000,22
"673",0,12000,16.29,"D",9,"RENT",36000,35
"674",0,18000,17.27,"D",22,"RENT",80000,43
"675",0,10000,9.91,"B",3,"RENT",50000,23
"676",0,10000,9.91,"B",10,"RENT",75000,24
"677",0,26000,7.51,"A",8,"MORTGAGE",105000,30
"678",0,17475,9.91,"B",3,"RENT",45408,21
"679",0,10000,10.65,"B",3,"RENT",67500,35
"680",0,17250,19.42,"E",4,"RENT",60000,35
"681",0,10000,6.62,"A",2,"MORTGAGE",65000,26
"682",0,20000,11.71,"B",2,"MORTGAGE",55000,22
"683",0,24000,7.9,"A",4,"RENT",65000,30
"684",0,15000,8.9,"A",3,"MORTGAGE",75000,28
"685",1,10625,11.71,"B",0,"RENT",30000,26
"686",0,8400,14.65,"C",0,"RENT",30000,23
"687",0,16000,15.96,"C",12,"MORTGAGE",60000,35
"688",0,15000,14.27,"C",3,"MORTGAGE",35000,24
"689",0,13225,12.69,"B",5,"MORTGAGE",65000,27
"690",0,11775,13.49,"C",1,"RENT",44400,22
"691",0,10075,12.42,"B",2,"MORTGAGE",46000,24
"692",0,10000,14.27,"C",0,"RENT",62000,23
"693",0,14000,12.42,"B",4,"MORTGAGE",88000,27
"694",1,13000,9.91,"B",10,"RENT",50000,33
"695",0,15000,11.71,"B",6,"RENT",75000,24
"696",0,9350,7.51,"A",5,"MORTGAGE",100000,36
"697",0,18225,12.42,"B",4,"RENT",40000,38
"698",0,3600,6.62,"A",8,"MORTGAGE",88824,37
"699",0,5000,16.29,"D",10,"OWN",40000,22
"700",0,6400,NA,"D",16,"RENT",50000,32
"701",0,35000,8.9,"A",3,"MORTGAGE",114054,40
"702",0,18000,NA,"B",6,"MORTGAGE",70000,30
"703",0,15625,8.9,"A",20,"MORTGAGE",45000,45
"704",0,24000,13.49,"C",24,"RENT",77000,54
"705",1,5000,14.27,"C",5,"MORTGAGE",61400,21
"706",0,7200,9.91,"B",1,"RENT",90000,26
"707",1,5000,14.27,"C",22,"RENT",32000,25
"708",0,6600,10.65,"B",2,"RENT",42000,25
"709",0,7000,6.62,"A",NA,"MORTGAGE",24000,30
"710",0,20000,15.27,"C",0,"RENT",130000,25
"711",1,8000,12.42,"B",4,"RENT",35000,24
"712",0,12000,NA,"B",6,"RENT",70000,42
"713",0,20000,11.71,"B",7,"RENT",67000,34
"714",0,10000,8.9,"A",11,"RENT",31000,22
"715",0,10000,11.71,"B",5,"MORTGAGE",145000,23
"716",0,18000,16.29,"D",2,"RENT",66000,26
"717",0,4000,NA,"B",7,"RENT",100000,29
"718",0,15000,12.42,"B",NA,"RENT",60000,37
"719",0,24000,16.77,"D",14,"OWN",103000,24
"720",0,5375,10.65,"B",5,"MORTGAGE",42000,28
"721",0,8300,8.9,"A",44,"RENT",50000,21
"722",0,7000,8.9,"A",5,"OWN",50000,23
"723",0,2425,15.27,"C",3,"OWN",80004,24
"724",0,6950,9.91,"B",2,"RENT",43000,32
"725",0,12375,9.91,"B",10,"OWN",32000,31
"726",0,14000,14.27,"C",0,"RENT",35000,27
"727",0,5500,14.27,"C",5,"RENT",24000,24
"728",0,4800,14.65,"C",0,"RENT",44600,26
"729",0,9000,12.69,"B",0,"RENT",52000,23
"730",0,16000,12.69,"B",2,"OWN",67000,24
"731",0,5000,NA,"A",2,"MORTGAGE",44136,33
"732",0,18500,7.9,"A",8,"MORTGAGE",36000,22
"733",1,5350,15.27,"C",6,"MORTGAGE",52000,36
"734",0,10000,10.65,"B",3,"RENT",36000,31
"735",0,12000,7.51,"A",3,"RENT",36500,38
"736",0,18000,9.91,"B",5,"MORTGAGE",40000,23
"737",0,3000,17.58,"D",3,"MORTGAGE",56604,30
"738",1,6000,7.9,"A",0,"RENT",23040,21
"739",0,10000,9.91,"B",2,"RENT",52000,24
"740",0,5875,7.9,"A",4,"OWN",17640,36
"741",0,10000,13.49,"C",4,"RENT",86000,26
"742",0,28000,11.71,"B",5,"MORTGAGE",118075,41
"743",0,11200,NA,"B",5,"RENT",48000,31
"744",0,10000,14.27,"C",3,"RENT",65000,30
"745",0,9450,14.27,"C",7,"RENT",28800,32
"746",0,21650,12.69,"B",6,"MORTGAGE",62361,26
"747",0,9000,10.65,"B",17,"RENT",45000,23
"748",0,6000,10.65,"B",2,"RENT",40000,25
"749",0,5600,7.9,"A",1,"RENT",25000,27
"750",0,7000,10.65,"B",23,"RENT",85000,30
"751",0,6000,10.65,"B",0,"RENT",55000,25
"752",0,12000,7.9,"A",5,"RENT",110000,24
"753",0,13650,10.65,"B",5,"RENT",44000,27
"754",0,12000,13.49,"C",4,"RENT",42000,23
"755",1,2300,NA,"A",0,"MORTGAGE",78000,24
"756",0,8875,10.65,"B",0,"RENT",19240,25
"757",0,9000,7.9,"A",2,"RENT",52800,24
"758",0,7600,NA,"A",9,"OWN",75000,35
"759",0,6000,13.49,"C",2,"MORTGAGE",60000,29
"760",0,7200,9.91,"B",4,"OWN",53000,25
"761",0,8000,10.65,"B",0,"RENT",46330,23
"762",0,19000,7.51,"A",36,"MORTGAGE",95000,23
"763",0,14400,NA,"C",13,"RENT",58977,23
"764",0,8400,12.69,"B",1,"RENT",75000,24
"765",0,7500,12.69,"B",2,"RENT",27000,27
"766",0,10000,7.51,"A",2,"MORTGAGE",69077,22
"767",0,12000,12.69,"B",13,"RENT",200000,24
"768",0,5000,12.69,"B",1,"MORTGAGE",110000,26
"769",0,21000,16.29,"D",2,"RENT",63500,33
"770",0,24000,8.9,"A",2,"MORTGAGE",70000,23
"771",0,6000,13.49,"C",0,"RENT",30000,24
"772",0,4800,6.03,"A",2,"RENT",54996,30
"773",1,5000,20.89,"F",5,"RENT",21000,21
"774",0,5850,NA,"C",1,"RENT",38000,27
"775",0,4750,NA,"A",2,"OWN",48000,33
"776",0,5275,NA,"A",5,"OWN",50000,27
"777",0,9175,12.69,"B",0,"RENT",28500,34
"778",0,9600,16.77,"D",5,"RENT",37000,25
"779",0,22500,14.27,"C",7,"RENT",70000,23
"780",0,12000,6.03,"A",NA,"OWN",40000,24
"781",0,15000,17.27,"D",NA,"OWN",57000,38
"782",0,19400,12.69,"B",0,"RENT",50000,23
"783",1,10000,15.27,"C",0,"RENT",42000,22
"784",0,10000,15.27,"C",1,"OWN",53000,35
"785",0,4800,10.65,"B",6,"RENT",22000,31
"786",1,18200,11.71,"B",14,"RENT",42000,22
"787",0,6400,12.69,"B",3,"RENT",35000,21
"788",0,2500,15.27,"C",6,"RENT",40000,24
"789",0,6300,9.91,"B",22,"RENT",49000,32
"790",0,4400,11.71,"B",5,"RENT",38000,23
"791",0,6000,12.69,"B",8,"MORTGAGE",118000,31
"792",0,18000,7.9,"A",21,"MORTGAGE",60000,24
"793",0,10000,12.69,"B",4,"MORTGAGE",44000,22
"794",0,34000,17.58,"D",4,"RENT",65000,22
"795",1,11100,NA,"C",6,"RENT",45000,27
"796",0,5000,11.71,"B",0,"OWN",20000,23
"797",0,10625,11.71,"B",0,"RENT",25000,23
"798",1,18500,7.51,"A",1,"RENT",112000,31
"799",0,3600,12.42,"B",5,"MORTGAGE",30000,25
"800",1,8500,15.96,"C",NA,"RENT",27050,28
"801",0,12000,8.9,"A",5,"MORTGAGE",35000,36
"802",0,11700,11.71,"B",6,"RENT",30000,26
"803",0,15000,14.27,"C",2,"RENT",70000,32
"804",0,13000,9.91,"B",11,"MORTGAGE",105000,24
"805",1,9500,12.69,"B",5,"MORTGAGE",52000,23
"806",0,20000,13.49,"C",6,"MORTGAGE",47000,31
"807",0,6000,8.9,"A",5,"RENT",24000,26
"808",0,13000,NA,"D",6,"RENT",67000,38
"809",0,14400,NA,"A",4,"RENT",50000,24
"810",0,5000,7.9,"A",5,"MORTGAGE",48996,22
"811",0,25000,11.71,"B",26,"RENT",70000,27
"812",1,5000,7.51,"A",NA,"RENT",84855,29
"813",0,5200,14.65,"C",11,"RENT",32160,25
"814",0,6000,13.49,"C",8,"MORTGAGE",50000,31
"815",1,4000,18.64,"E",11,"RENT",47000,28
"816",1,15000,12.69,"B",4,"RENT",62000,23
"817",0,8000,11.71,"B",2,"RENT",115000,25
"818",1,16500,NA,"D",26,"MORTGAGE",64000,23
"819",1,4000,15.27,"C",NA,"OWN",25000,23
"820",0,12000,9.91,"B",29,"RENT",40100,23
"821",0,10200,6.03,"A",50,"MORTGAGE",75000,23
"822",0,12000,11.71,"B",6,"RENT",95000,23
"823",1,3000,11.71,"B",3,"RENT",55000,27
"824",1,3500,10.65,"B",15,"MORTGAGE",175000,30
"825",0,11000,6.62,"A",19,"RENT",37000,23
"826",0,17000,12.42,"B",6,"OWN",60500,25
"827",0,15000,15.96,"C",14,"OWN",60000,28
"828",0,12000,7.51,"A",7,"RENT",52000,24
"829",0,5000,14.65,"C",NA,"MORTGAGE",48000,28
"830",0,25850,7.9,"A",17,"MORTGAGE",60000,23
"831",0,16400,15.96,"C",6,"OWN",140000,23
"832",0,12000,12.69,"B",2,"MORTGAGE",65000,24
"833",0,9600,15.96,"C",9,"MORTGAGE",47000,24
"834",0,8000,7.51,"A",0,"RENT",28000,21
"835",0,4000,7.9,"A",5,"RENT",70000,21
"836",0,1500,14.27,"C",1,"RENT",90000,40
"837",0,8000,12.42,"B",2,"RENT",30000,23
"838",0,8000,10.65,"B",5,"RENT",38000,23
"839",0,4000,8.9,"A",11,"MORTGAGE",50000,34
"840",0,10000,NA,"B",5,"RENT",27000,23
"841",0,10000,NA,"B",2,"RENT",40000,22
"842",0,6000,8.9,"A",1,"RENT",28675.92,25
"843",0,18000,7.9,"A",43,"MORTGAGE",72000,24
"844",0,3300,11.71,"B",2,"RENT",90000,21
"845",1,15000,15.27,"C",3,"RENT",70000,29
"846",0,6000,9.91,"B",14,"MORTGAGE",127000,25
"847",0,4200,NA,"C",6,"RENT",55044.48,29
"848",0,20000,14.65,"C",4,"MORTGAGE",90000,23
"849",0,10000,12.42,"B",22,"MORTGAGE",76500,28
"850",0,12000,9.91,"B",8,"MORTGAGE",63000,45
"851",0,8000,10.65,"B",8,"OWN",57000,21
"852",1,7175,7.9,"A",4,"RENT",60000,37
"853",0,15000,12.69,"B",5,"RENT",80000,23
"854",0,12000,12.69,"B",10,"RENT",47840,23
"855",0,15000,6.03,"A",3,"OWN",130000,27
"856",0,12500,11.71,"B",5,"RENT",80000,29
"857",0,15000,13.49,"C",10,"RENT",60000,46
"858",0,16750,17.58,"D",0,"RENT",48000,26
"859",0,8000,7.51,"A",9,"RENT",54600,22
"860",0,10400,11.71,"B",3,"OWN",35000,28
"861",0,6000,12.42,"B",5,"RENT",42000,25
"862",0,7000,8.9,"A",4,"RENT",85000,30
"863",0,10000,15.96,"C",2,"RENT",47500,31
"864",0,12000,6.03,"A",6,"MORTGAGE",243600,24
"865",1,16000,14.65,"C",7,"MORTGAGE",70000,24
"866",1,8000,6.62,"A",10,"OWN",42240,25
"867",0,7700,12.42,"B",2,"RENT",30000,28
"868",0,15000,7.9,"A",7,"RENT",47000,26
"869",0,12000,11.71,"B",6,"MORTGAGE",50000,27
"870",0,1200,NA,"A",11,"MORTGAGE",39000,24
"871",0,9000,7.51,"A",4,"RENT",26976,23
"872",0,5000,7.9,"A",NA,"RENT",30000,25
"873",0,10400,14.27,"C",4,"MORTGAGE",45000,25
"874",0,3500,10.65,"B",35,"MORTGAGE",57700,23
"875",1,15000,12.42,"B",1,"RENT",90000,26
"876",0,10000,6.03,"A",14,"MORTGAGE",80000,44
"877",1,8400,7.51,"A",12,"RENT",72000,28
"878",0,12000,9.91,"B",4,"RENT",90000,24
"879",0,8875,NA,"A",18,"MORTGAGE",58000,31
"880",0,11200,6.62,"A",10,"OWN",45000,47
"881",0,4000,13.49,"C",0,"RENT",90000,28
"882",0,15000,12.69,"B",5,"RENT",75000,31
"883",0,15000,7.9,"A",12,"OWN",125000,25
"884",0,2500,12.69,"B",5,"RENT",45000,25
"885",0,6625,6.03,"A",12,"RENT",16800,23
"886",0,10000,6.62,"A",2,"RENT",45000,24
"887",0,14000,14.65,"C",6,"RENT",85000,28
"888",0,35000,8.9,"A",3,"MORTGAGE",84500,29
"889",0,12875,7.9,"A",4,"MORTGAGE",57000,22
"890",1,1400,8.9,"A",NA,"MORTGAGE",30108,29
"891",0,22000,17.58,"D",9,"MORTGAGE",72000,27
"892",0,12000,16.29,"D",20,"RENT",53000,23
"893",0,9000,8.9,"A",5,"RENT",25600,22
"894",0,12000,14.65,"C",29,"RENT",66000,23
"895",0,2000,6.03,"A",1,"RENT",33000,23
"896",0,8000,NA,"B",24,"MORTGAGE",80000,24
"897",0,10000,12.42,"B",6,"RENT",32000,27
"898",0,6900,12.42,"B",7,"MORTGAGE",35000,21
"899",0,6000,7.9,"A",13,"MORTGAGE",44720,22
"900",0,13000,12.42,"B",0,"RENT",170000,26
"901",0,18650,9.91,"B",0,"MORTGAGE",50000,24
"902",1,2400,10.65,"B",8,"RENT",43080,22
"903",0,8000,12.42,"B",3,"RENT",60000,29
"904",1,5000,6.62,"A",3,"OWN",32500,27
"905",0,4800,6.03,"A",6,"MORTGAGE",50000,22
"906",0,30000,9.91,"B",19,"RENT",55000,37
"907",0,9250,10.65,"B",NA,"OWN",20000,22
"908",1,2400,9.91,"B",11,"MORTGAGE",72000,31
"909",0,3000,NA,"C",13,"MORTGAGE",70000,27
"910",0,12000,13.49,"C",5,"MORTGAGE",40000,22
"911",1,10000,17.58,"D",40,"RENT",30000,28
"912",1,10000,13.49,"C",0,"RENT",26400,22
"913",0,20000,16.77,"D",3,"MORTGAGE",65000,30
"914",0,16000,7.9,"A",9,"MORTGAGE",70000,27
"915",0,18000,NA,"C",12,"RENT",52000,22
"916",0,3500,6.62,"A",15,"OWN",39600,21
"917",1,3000,11.71,"B",1,"RENT",18000,23
"918",0,20000,13.49,"C",5,"RENT",140000,29
"919",0,4350,16.29,"D",0,"RENT",20000,27
"920",0,2700,9.91,"B",2,"RENT",45000,27
"921",0,8000,14.27,"C",0,"RENT",50000,28
"922",0,6000,14.27,"C",0,"OWN",48000,29
"923",0,7000,9.91,"B",10,"MORTGAGE",66000,29
"924",0,7000,7.9,"A",2,"RENT",42000,31
"925",0,6025,11.71,"B",0,"RENT",19200,56
"926",0,15000,18.25,"D",3,"RENT",61284,24
"927",0,18000,17.27,"D",7,"MORTGAGE",140000,24
"928",0,3825,14.27,"C",2,"RENT",26000,26
"929",0,10000,6.03,"A",0,"RENT",48000,21
"930",0,6000,12.42,"B",9,"RENT",26500,25
"931",0,2400,14.27,"C",3,"MORTGAGE",39990,26
"932",0,7200,12.69,"B",NA,"MORTGAGE",45000,32
"933",0,14000,9.91,"B",5,"OWN",38000,31
"934",0,13000,10.65,"B",18,"MORTGAGE",95000,36
"935",1,4200,6.62,"A",12,"RENT",35000,22
"936",0,13250,13.49,"C",6,"RENT",37500,26
"937",0,6000,6.62,"A",5,"RENT",24000,26
"938",0,9000,7.9,"A",7,"RENT",45000,22
"939",0,15000,12.42,"B",10,"MORTGAGE",73600,34
"940",0,10000,14.65,"C",4,"MORTGAGE",77000,31
"941",0,9000,14.27,"C",2,"RENT",40000,29
"942",1,5325,12.42,"B",NA,"RENT",22000,21
"943",0,12000,6.03,"A",0,"RENT",75000,28
"944",1,14000,NA,"B",2,"OWN",35000,23
"945",1,20000,17.27,"D",12,"MORTGAGE",50000,26
"946",1,16000,14.65,"C",4,"RENT",50000,36
"947",0,11000,12.42,"B",2,"RENT",71200,22
"948",0,5000,12.42,"B",0,"RENT",47000,25
"949",0,12000,7.51,"A",NA,"MORTGAGE",60000,22
"950",0,14150,12.69,"B",3,"RENT",40000,29
"951",0,4000,12.42,"B",20,"MORTGAGE",55000,31
"952",0,6000,10.65,"B",22,"RENT",42000,22
"953",0,15000,7.51,"A",3,"OWN",44500,32
"954",0,15000,6.03,"A",2,"MORTGAGE",47760,21
"955",0,18000,12.42,"B",1,"RENT",50000,24
"956",0,35000,NA,"A",0,"MORTGAGE",264000,27
"957",0,16000,7.9,"A",0,"OWN",51000,22
"958",0,7000,7.51,"A",4,"MORTGAGE",67000,34
"959",0,7000,6.03,"A",6,"RENT",29004,27
"960",1,10000,13.49,"C",5,"RENT",60000,29
"961",0,1600,16.29,"D",8,"RENT",30000,25
"962",0,7200,11.71,"B",8,"MORTGAGE",55000,23
"963",0,12000,14.27,"C",1,"RENT",70000,28
"964",0,5000,7.51,"A",7,"MORTGAGE",50000,36
"965",0,8200,6.62,"A",0,"MORTGAGE",65000,23
"966",0,6000,12.42,"B",7,"OWN",26000,34
"967",0,8000,NA,"A",11,"OWN",99000,28
"968",0,20000,9.91,"B",31,"MORTGAGE",210000,33
"969",0,3600,12.42,"B",2,"RENT",37008,22
"970",0,5000,6.03,"A",30,"MORTGAGE",65000,31
"971",0,8000,11.71,"B",3,"MORTGAGE",140000,25
"972",0,16000,12.42,"B",11,"MORTGAGE",120000,29
"973",1,5000,12.69,"B",6,"RENT",30000,24
"974",0,12000,6.62,"A",10,"MORTGAGE",52000,22
"975",1,2800,7.51,"A",3,"RENT",27000,22
"976",0,12000,12.69,"B",8,"RENT",39996,24
"977",1,4000,6.03,"A",2,"RENT",54000,27
"978",0,7000,8.9,"A",2,"MORTGAGE",23000,21
"979",0,5600,10.65,"B",6,"MORTGAGE",35000,40
"980",0,5000,6.62,"A",11,"MORTGAGE",138000,28
"981",0,12000,16.77,"D",2,"RENT",68500,25
"982",0,5500,10.65,"B",3,"OWN",31000,27
"983",0,6500,8.9,"A",7,"MORTGAGE",75000,26
"984",0,12000,10.65,"B",17,"RENT",63000,24
"985",0,12000,7.9,"A",4,"RENT",76000,22
"986",1,4000,12.69,"B",6,"MORTGAGE",42000,22
"987",0,1000,13.49,"C",2,"RENT",76000,35
"988",0,25000,12.42,"B",6,"MORTGAGE",54996,22
