Transaction ID,Date,Time,City,State,Postal Code,Location,Service Total,Extras Total,Final Amount,Frequency,Discount Code,Discount from Code,Discount from Frequency,Discount from Referral,Giftcard Amount Used,Date Created,Created By,Next Booking Date,Services,Booking ID,Customer ID,Date Cancelled,Cancelled By,Cancellation Fees,Booking Status
ch_16nsk02Iw89207WNyocWwprJ,09/22/2015,12:00pm,Seattle,WA,98105,NW Maids,119.00,0.00,119.00,One Time Cleaning,,0.00,0.00,0.00,0.00,09/20/2015 4:35pm,Ilya Ornatov (Admin),11/04/2015 12:00pm,One Bedroom Apt:  $119 Flat rate,133,67,,,,complete
ch_16nsjw2Iw89207WNf4atd3p9,09/23/2015,9:00am,Redmond,WA,98053,NW Maids,219.00,60.00,0.00,One Time Cleaning,,0.00,0.00,0.00,0.00,09/20/2015 4:12pm,Molly Huard (Customer),,"Five Bedroom Home:  $219 Flat rate, deep cleaning",132,106,,,,complete
ch_16oRiR2Iw89207WN7JeFjfHW,09/24/2015,9:00am,Seattle,WA,98103,NW Maids,159.00,0.00,159.00,One Time Cleaning,,0.00,0.00,0.00,0.00,09/19/2015 12:02pm,Ilya Ornatov (Admin),,Three Bdrm Townhome/SF home:  $159 Flat rate,129,105,,,,complete
ch_16oRiW2Iw89207WNGjuIZhZs,09/24/2015,10:00am,Seattle,WA,98102,NW Maids,119.00,0.00,101.15,Every two weeks 15% off -Most Popular-,,0.00,17.85,0.00,0.00,09/02/2015 10:14am,Ilya Ornatov (Admin),10/08/2015 12:00pm,One Bedroom Apt:  $119 Flat rate,104,50,,,,complete
ch_16on2y2Iw89207WNgdMpAN4d,09/25/2015,9:00am,Seattle,WA,98177,NW Maids,219.00,20.00,203.15,One Time Cleaning,BALLARD15,35.85,0.00,0.00,0.00,09/23/2015 11:40am,Donald Spann (Staff),,"Five Bedroom Home:  $219 Flat rate, 1 x inside the fridge",137,110,,,,complete
ch_16pABy2Iw89207WNG4tN0xY2,09/26/2015,9:00am,Seattle,WA,98105,NW Maids,119.00,60.00,179.00,One Time Cleaning,,0.00,0.00,0.00,0.00,08/28/2015 8:27am,Subramanian Ganapathy (Customer),,"One Bedroom Apt:  $119 Flat rate, Move in/Move out cleaning (w/fridge) $60",97,87,,,,complete
ch_16pAC22Iw89207WNoLzeaQUn,09/26/2015,9:00am,Auburn,WA,98001,NW Maids,159.00,60.00,219.00,One Time Cleaning,,0.00,0.00,0.00,0.00,09/19/2015 10:10am,Marthalee Lyman (Customer),09/30/2015 9:00am,"Three Bdrm Townhome/SF home:  $159 Flat rate, Move in/Move out cleaning (w/fridge) $60",128,104,,,,complete
ch_16pABu2Iw89207WNFYQtejqK,09/26/2015,9:00am,Seattle,WA,98133,NW Maids,159.00,0.00,159.00,One Time Cleaning,,0.00,0.00,0.00,0.00,09/21/2015 2:35pm,Maggie Kendrick (Customer),,Three Bdrm Townhome/SF home:  $159 Flat rate,134,107,,,,complete
ch_16pAC62Iw89207WNkpLdqPlh,09/26/2015,12:00pm,Kirkland,WA,98034,NW Maids,159.00,0.00,135.15,Monthly 10% off,SUMMERCLEAN2015,23.85,0.00,0.00,0.00,09/22/2015 9:00am,Chelsea Olsen (Customer),,Three Bdrm Townhome/SF home:  $159 Flat rate,135,108,,,,complete
ch_16on322Iw89207WNmemSXz4H,09/27/2015,12:00pm,Seattle,WA,98119,NW Maids,139.00,0.00,110.10,Monthly 10% off,,0.00,13.90,0.00,0.00,09/23/2015 3:11pm,Samantha Ferguson (Customer),,Two Bedroom Apt:  $139 Flat rate,138,111,,,,complete
ch_16pVq92Iw89207WNG2QVbWoO,09/27/2015,3:00pm,Seattle,WA,98103,NW Maids,139.00,60.00,199.00,One Time Cleaning,,0.00,0.00,0.00,0.00,09/14/2015 4:31pm,Shannon Yuen (Customer),09/30/2015 9:00am,"Two Bedroom Apt:  $139 Flat rate, Move in/Move out cleaning (w/fridge) $60",122,103,,,,complete
ch_16q7Es2Iw89207WN3AlYX8N0,09/28/2015,9:00am,Seattle,WA,98101,NW Maids,119.00,80.00,0.00,One Time Cleaning,,0.00,0.00,0.00,0.00,08/24/2015 9:33pm,Melissa Glenn (Customer),,"One Bedroom Apt:  $119 Flat rate, inside cabinets (empty), Move in/Move out cleaning (w/fridge) $60",84,79,,,,complete
ch_16q7Ew2Iw89207WNiPGbmP2o,09/28/2015,3:00pm,Burien,WA,98168,NW Maids,159.00,0.00,135.15,Every two weeks 15% off -Most Popular-,,0.00,23.85,0.00,0.00,09/15/2015 12:27am,,10/12/2015 3:00pm,Three Bdrm Townhome/SF home:  $159 Flat rate,124,54,,,,complete
ch_16qaus2Iw89207WNlfalTzbV,09/30/2015,9:00am,Seattle,WA,98107,NW Maids,159.00,60.00,186.15,One Time Cleaning,SUMMERCLEAN2015,32.85,0.00,0.00,0.00,09/14/2015 4:21pm,Shannon Yuen (Customer),03/24/2017 3:00pm,"Three Bdrm Townhome/SF home:  $159 Flat rate, Move in/Move out cleaning (w/fridge) $60",121,103,,,,complete
ch_16qaul2Iw89207WNUqwvSKym,09/30/2015,9:00am,Renton,WA,98059,NW Maids,189.00,60.00,199.00,One Time Cleaning,,0.00,0.00,0.00,0.00,09/19/2015 1:13pm,Marthalee Lyman (Customer),,"Four Bedroom Home:  $189 Flat rate, Move in/Move out cleaning (w/fridge) $60",130,104,,,,complete
ch_16qav12Iw89207WNhChg4SPg,09/30/2015,12:00pm,Seattle,WA,98121,NW Maids,139.00,0.00,118.15,Every two weeks 15% off -Most Popular-,,0.00,20.85,0.00,0.00,09/17/2015 12:27am,,10/28/2015 12:00pm,Two Bedroom Apt:  $139 Flat rate,126,98,,,,complete
ch_16qy5e2Iw89207WNphbLJYhR,10/01/2015,9:00am,Kent,WA,98032,NW Maids,189.00,60.00,211.65,One Time Cleaning,SUMMERCLEAN2015,37.35,0.00,0.00,0.00,09/02/2015 4:52pm,Michelle Meeker (Customer),,"Four Bedroom Home:  $189 Flat rate, deep cleaning",105,92,,,,complete
ch_16rg1g2Iw89207WNJO8ZcqYu,10/02/2015,12:00pm,Seattle,WA,98125,NW Maids,159.00,0.00,155.15,Every two weeks 15% off -Most Popular-,,0.00,23.85,0.00,0.00,09/20/2015 12:28am,,10/23/2015 12:00pm,Three Bdrm Townhome/SF home:  $159 Flat rate,131,66,,,,complete
ch_16rg222Iw89207WNjSMTOeEu,10/03/2015,9:00am,Seattle,WA,98136,NW Maids,139.00,0.00,125.10,One Time Cleaning,,0.00,0.00,0.00,0.00,09/04/2015 10:02am,Donald Spann (Staff),01/09/2016 12:00pm,Two Bedroom Apt:  $139 Flat rate,107,73,,,,complete
ch_16tf982Iw89207WNocVUYUT7,10/08/2015,9:00am,SEATTLE,WA,98133,NW Maids,139.00,0.00,125.10,Monthly 10% off,,0.00,13.90,0.00,0.00,09/11/2015 12:22am,,12/03/2015 12:00pm,Two Bedroom Apt:  $139 Flat rate,118,97,,,,complete
ch_16tf9C2Iw89207WNRqeWzy34,10/08/2015,12:00pm,Seattle,WA,98102,NW Maids,119.00,0.00,101.15,Every two weeks 15% off -Most Popular-,,0.00,17.85,0.00,0.00,09/25/2015 12:18am,,10/22/2015 9:00am,One Bedroom Apt:  $119 Flat rate,140,50,,,,complete
ch_16uwg52Iw89207WNG2AkJeri,10/11/2015,12:00pm,Seattle,WA,98107,NW Maids,119.00,60.00,182.15,One Time Cleaning,BALLARD15,26.85,0.00,0.00,0.00,10/09/2015 10:22pm,Beth Ross (Customer),11/01/2015 12:00pm,"One Bedroom Apt:  $119 Flat rate, deep cleaning",152,116,,,,complete
ch_16uwgC2Iw89207WN4a7SXNiC,10/12/2015,3:00pm,Burien,WA,98168,NW Maids,159.00,0.00,135.15,Every two weeks 15% off -Most Popular-,,0.00,23.85,0.00,0.00,09/29/2015 12:16am,,11/09/2015 3:00pm,Three Bdrm Townhome/SF home:  $159 Flat rate,143,54,,,,complete
ch_16vJCT2Iw89207WNMw0jHGYX,10/13/2015,12:00pm,Seattle,WA,98121,NW Maids,139.00,0.00,125.10,Every three weeks 10% off,,0.00,13.90,0.00,0.00,10/06/2015 4:00pm,Dana Brandsey (Customer),11/03/2015 12:00pm,Two Bedroom Apt:  $139 Flat rate,149,115,,,,complete
ch_16wPPC2Iw89207WN6gx3sH3t,10/16/2015,9:00am,Seattle,WA,98103,NW Maids,159.00,60.00,186.15,One Time Cleaning,FALLCLEAN2015,32.85,0.00,0.00,0.00,10/05/2015 10:01pm,Shannon Benbow (Customer),,"Three Bdrm Townhome/SF home:  $159 Flat rate, Move in/Move out cleaning (w/fridge) $60",148,114,,,,complete
ch_16wn5n2Iw89207WN8DHioW9k,10/17/2015,12:00pm,Seattle,WA,98121,NW Maids,119.00,0.00,81.15,Monthly 10% off,,0.00,11.90,0.00,0.00,09/12/2015 1:39pm,Mariangela Zanchetta (Customer),11/20/2015 3:00pm,One Bedroom Apt:  $119 Flat rate,120,69,,,,complete
ch_16xA3k2Iw89207WNGTtuERPQ,10/18/2015,12:00pm,Seattle,WA,98115,NW Maids,219.00,60.00,279.00,One Time Cleaning,,0.00,0.00,0.00,0.00,10/15/2015 1:17pm,Sheila Paschall (Customer),,"Five Bedroom Home:  $219 Flat rate, Move in/Move out cleaning (w/fridge) $60",158,117,,,,complete
ch_16xxwj2Iw89207WNeWC5zyj0,10/20/2015,12:00pm,Seattle,WA,98125,NW Maids,159.00,0.00,135.15,One Time Cleaning,FALLCLEAN2015,23.85,0.00,0.00,0.00,10/17/2015 4:13pm,Brooke Sidelinger (Customer),11/18/2015 2:00pm,Three Bdrm Townhome/SF home:  $159 Flat rate,159,118,,,,complete
ch_16ygWb2Iw89207WNGzv8vDnQ,10/22/2015,9:00am,Seattle,WA,98102,NW Maids,119.00,0.00,101.15,Every two weeks 15% off -Most Popular-,,0.00,17.85,0.00,0.00,10/06/2015 7:10pm,Ilya Ornatov (Admin),11/05/2015 12:00pm,One Bedroom Apt:  $119 Flat rate,150,50,,,,complete
ch_16yvAm2Iw89207WNHJtlRpyl,10/23/2015,12:00pm,Seattle,WA,98125,NW Maids,159.00,0.00,135.15,Every two weeks 15% off -Most Popular-,,0.00,23.85,0.00,0.00,10/03/2015 12:19am,,11/07/2015 9:00am,Three Bdrm Townhome/SF home:  $159 Flat rate,147,66,,,,complete
ch_1716Mx2Iw89207WNameCDwu3,10/28/2015,12:00pm,Seattle,WA,98121,NW Maids,139.00,0.00,118.15,Every two weeks 15% off -Most Popular-,,0.00,20.85,0.00,0.00,10/13/2015 9:30pm,Ilya Ornatov (Admin),11/11/2015 12:00pm,Two Bedroom Apt:  $139 Flat rate,156,98,,,,complete
ch_172ass2Iw89207WNhQv6MA85,11/01/2015,12:00pm,Seattle,WA,98107,NW Maids,119.00,20.00,139.00,One Time Cleaning,,0.00,0.00,0.00,0.00,10/27/2015 9:21pm,Beth Ross (Customer),11/30/2015 3:00pm,"One Bedroom Apt:  $119 Flat rate, 1 x inside the fridge",162,116,,,,complete
ch_172vy62Iw89207WN757fbLgD,11/03/2015,12:00pm,Seattle,WA,98121,NW Maids,139.00,0.00,125.10,Every three weeks 10% off,,0.00,13.90,0.00,0.00,10/14/2015 12:18am,,11/06/2015 9:00am,Two Bedroom Apt:  $139 Flat rate,157,115,,,,complete
ch_173VIb2Iw89207WNKPTfqtmv,11/04/2015,12:00pm,Seattle,WA,98105,NW Maids,119.00,0.00,119.00,One Time Cleaning,,0.00,0.00,0.00,0.00,11/01/2015 11:33am,Elizabeth Hachten (Customer),12/10/2015 12:00pm,One Bedroom Apt:  $119 Flat rate,166,67,,,,complete
ch_173rQo2Iw89207WNsoDPhRUE,11/05/2015,12:00pm,Seattle,WA,98102,NW Maids,119.00,0.00,101.15,Every two weeks 15% off -Most Popular-,,0.00,17.85,0.00,0.00,10/23/2015 12:25am,,11/19/2015 9:00am,One Bedroom Apt:  $119 Flat rate,160,50,,,,complete
,11/06/2015,9:00am,Seattle,WA,98121,NW Maids,139.00,0.00,0.00,Every three weeks 10% off,,0.00,13.90,0.00,0.00,10/29/2015 3:00pm,Dana Brandsey (Customer),11/20/2015 9:00am,Two Bedroom Apt:  $139 Flat rate,164,115,,,,complete
ch_1744nG2Iw89207WNNUK1TB9R,11/06/2015,12:00pm,seattle,WA,98117,NW Maids,189.00,200.00,330.65,One Time Cleaning,FALLCLEAN2015,58.35,0.00,0.00,0.00,11/04/2015 9:54am,Arabella Corcoro (Customer),,"Four Bedroom Home:  $189 Flat rate, deep cleaning, inside windows, Finished Basement (standard) $20, Move in/Move out cleaning (w/fridge) $60",169,120,,,,complete
ch_174adJ2Iw89207WNWKLSIkje,11/07/2015,9:00am,Seattle,WA,98125,NW Maids,159.00,0.00,120.15,Every two weeks 15% off -Most Popular-,,0.00,23.85,0.00,0.00,10/11/2015 8:04pm,Ilya Ornatov (Admin),,Three Bdrm Townhome/SF home:  $159 Flat rate,154,66,,,,complete
ch_1756072Iw89207WN1T6b4ce1,11/09/2015,3:00pm,Burien,WA,98168,NW Maids,159.00,0.00,135.15,Every two weeks 15% off -Most Popular-,,0.00,23.85,0.00,0.00,10/23/2015 8:15am,Andrew Lake (Customer),09/04/2019 3:00pm,Three Bdrm Townhome/SF home:  $159 Flat rate,161,54,,,,complete
ch_175pnS2Iw89207WNA3qo6fO7,11/11/2015,12:00pm,Seattle,WA,98121,NW Maids,139.00,0.00,118.15,Every two weeks 15% off -Most Popular-,,0.00,20.85,0.00,0.00,10/29/2015 12:23am,,12/09/2015 12:00pm,Two Bedroom Apt:  $139 Flat rate,163,98,,,,complete
ch_177ICj2Iw89207WNuihB027z,11/15/2015,3:00pm,Seattle,WA,98133,NW Maids,119.00,60.00,179.00,One Time Cleaning,,0.00,0.00,0.00,0.00,11/13/2015 1:57am,Amanda Alger (Customer),,"One Bedroom Apt:  $119 Flat rate, deep cleaning",178,121,,,,complete
ch_177f0I2Iw89207WNnELPzwLs,11/16/2015,12:00pm,Seattle,WA,98125,NW Maids,159.00,80.00,239.00,One Time Cleaning,,0.00,0.00,0.00,0.00,11/15/2015 10:38am,Ilya Ornatov (Admin),07/28/2016 9:00am,"Three Bdrm Townhome/SF home:  $159 Flat rate, Finished Basement (standard) $20, Move in/Move out cleaning (w/fridge) $60",179,122,,,,complete
ch_178aCe2Iw89207WNXRf0umnx,11/18/2015,9:00am,Seattle,WA,98115,NW Maids,139.00,0.00,139.00,One Time Cleaning,,0.00,0.00,0.00,0.00,11/16/2015 3:52pm,Drew Hensley (Customer),,Two Bedroom Apt:  $139 Flat rate,181,123,,,,complete
ch_178aCm2Iw89207WNGGe1LoLZ,11/18/2015,2:00pm,Seattle,WA,98125,NW Maids,159.00,0.00,135.15,One Time Cleaning,ANGELA15,23.85,0.00,0.00,0.00,11/16/2015 3:31pm,Brooke Sidelinger (Customer),,Three Bdrm Townhome/SF home:  $159 Flat rate,180,118,,,,complete
ch_178jgf2Iw89207WN9fcCNRyb,11/19/2015,9:00am,Seattle,WA,98102,NW Maids,119.00,0.00,101.15,Every two weeks 15% off -Most Popular-,,0.00,17.85,0.00,0.00,11/05/2015 8:51am,Ilya Ornatov (Admin),12/03/2015 9:00am,One Bedroom Apt:  $119 Flat rate,170,50,,,,complete
ch_1795q32Iw89207WNzgr6o4KE,11/20/2015,9:00am,Seattle,WA,98121,NW Maids,139.00,0.00,125.10,Every three weeks 10% off,,0.00,13.90,0.00,0.00,11/04/2015 12:18am,,12/15/2015 12:00pm,Two Bedroom Apt:  $139 Flat rate,168,115,,,,complete
ch_179SG02Iw89207WNvdm14nrQ,11/20/2015,3:00pm,Seattle,WA,98121,NW Maids,119.00,0.00,100.00,One Time Cleaning,,0.00,0.00,0.00,0.00,11/08/2015 7:01pm,Ilya Ornatov (Admin),12/04/2015 3:00pm,One Bedroom Apt:  $119 Flat rate,174,69,,,,complete
ch_17A9mj2Iw89207WNfGgZD6Go,11/23/2015,11:00am,Seattle,WA,98121,NW Maids,119.00,60.00,152.15,Every two weeks 15% off -Most Popular-,,0.00,26.85,0.00,0.00,11/18/2015 3:51pm,JD Langeland (Customer),12/07/2015 2:00pm,"One Bedroom Apt:  $119 Flat rate, deep cleaning",185,125,,,,complete
ch_17A9mm2Iw89207WNAki4O8Pt,11/23/2015,3:00pm,Kenmore,WA,98028,NW Maids,139.00,60.00,184.00,One Time Cleaning,,0.00,0.00,0.00,0.00,11/03/2015 12:41pm,Cheryl Ross (Customer),,"Two Bedroom Apt:  $139 Flat rate, deep cleaning",167,119,,,,complete
ch_17AXia2Iw89207WNGEuVirQ7,11/24/2015,9:00am,Seattle,WA,98105,NW Maids,189.00,0.00,160.65,One Time Cleaning,FALLCLEAN2015,28.35,0.00,0.00,0.00,11/22/2015 5:45pm,Nada Bakos (Customer),,Four Bedroom Home:  $189 Flat rate,190,126,,,,complete
ch_17AXif2Iw89207WNKHaKXWRQ,11/24/2015,2:00pm,Seattle,WA,98177,NW Maids,189.00,60.00,249.00,One Time Cleaning,,0.00,0.00,0.00,0.00,11/18/2015 1:11pm,Andrew Nelson (Customer),12/11/2015 12:00pm,"Four Bedroom Home:  $189 Flat rate, inside windows",183,124,,,,complete
ch_17D14X2Iw89207WNUEZg7apj,11/30/2015,3:00pm,Seattle,WA,98107,NW Maids,119.00,0.00,119.00,One Time Cleaning,,0.00,0.00,0.00,0.00,11/24/2015 7:32pm,Beth Ross (Customer),01/06/2016 12:00pm,One Bedroom Apt:  $119 Flat rate,191,116,,,,complete
ch_17Do3n2Iw89207WNopfqQyCD,12/03/2015,9:00am,Seattle,WA,98102,NW Maids,119.00,0.00,101.15,Every two weeks 15% off -Most Popular-,,0.00,17.85,0.00,0.00,11/20/2015 12:26am,,12/17/2015 9:00am,One Bedroom Apt:  $119 Flat rate,188,50,,,,complete
ch_17Do3s2Iw89207WNuEUk8Pn9,12/03/2015,12:00pm,SEATTLE,WA,98133,NW Maids,139.00,0.00,125.10,Monthly 10% off,,0.00,13.90,0.00,0.00,11/06/2015 12:16am,,01/07/2016 9:00am,Two Bedroom Apt:  $139 Flat rate,172,97,,,,complete
ch_17EAoR2Iw89207WNA0l9hcQa,12/04/2015,3:00pm,Seattle,WA,98121,NW Maids,139.00,0.00,125.10,Every three weeks 10% off,,0.00,13.90,0.00,0.00,11/08/2015 7:04pm,Ilya Ornatov (Admin),12/22/2015 5:00pm,Two Bedroom Apt:  $139 Flat rate,175,69,,,,complete
ch_17FJ8o2Iw89207WN8j4OoDxA,12/07/2015,9:00am,Seattle,WA,98812,NW Maids,119.00,0.00,101.15,Every two weeks 15% off -Most Popular-,,0.00,17.85,0.00,0.00,12/01/2015 12:38pm,Jay Patel (Customer),12/21/2015 9:00am,One Bedroom Apt:  $119 Flat rate,193,127,,,,complete
ch_17FJ8r2Iw89207WNLoPuT8od,12/07/2015,2:00pm,Seattle,WA,98121,NW Maids,119.00,60.00,152.15,Every two weeks 15% off -Most Popular-,,0.00,26.85,0.00,0.00,11/19/2015 12:07am,Ilya Ornatov (Admin),12/29/2015 12:00pm,"One Bedroom Apt:  $119 Flat rate, deep cleaning",186,125,,,,complete
ch_17FyG72Iw89207WN4gtCYkwk,12/09/2015,12:00pm,Seattle,WA,98121,NW Maids,139.00,0.00,118.15,Every two weeks 15% off -Most Popular-,,0.00,20.85,0.00,0.00,11/20/2015 2:00pm,William Quijano (Customer),01/13/2016 10:00am,Two Bedroom Apt:  $139 Flat rate,189,98,,,,complete
ch_17GLhQ2Iw89207WNKNcHs6hJ,12/10/2015,12:00pm,Seattle,WA,98105,NW Maids,119.00,0.00,107.10,Monthly 10% off,,0.00,11.90,0.00,0.00,12/07/2015 2:53pm,Elizabeth Hachten (Customer),01/15/2016 12:00pm,One Bedroom Apt:  $119 Flat rate,199,67,,,,complete
ch_17GiyL2Iw89207WNd5OSz3y3,12/11/2015,12:00pm,Seattle,WA,98177,NW Maids,189.00,0.00,189.00,One Time Cleaning,,0.00,0.00,0.00,0.00,12/09/2015 6:13pm,Andrew Nelson (Customer),12/18/2015 12:00pm,Four Bedroom Home:  $189 Flat rate,204,124,,,,complete
ch_17IOjT2Iw89207WNojlWaDob,12/15/2015,12:00pm,Seattle,WA,98121,NW Maids,139.00,0.00,125.10,Every three weeks 10% off,,0.00,13.90,0.00,0.00,11/18/2015 1:25pm,Ilya Ornatov (Admin),,Two Bedroom Apt:  $139 Flat rate,184,115,,,,complete
ch_17It8n2Iw89207WN7jdZCOqX,12/17/2015,9:00am,Seattle,WA,98102,NW Maids,119.00,0.00,101.15,Every two weeks 15% off -Most Popular-,,0.00,17.85,0.00,0.00,12/04/2015 12:28am,,12/31/2015 9:00am,One Bedroom Apt:  $119 Flat rate,195,50,,,,complete
ch_17JFMR2Iw89207WNbXAFV8Hs,12/18/2015,12:00pm,Seattle,WA,98177,NW Maids,159.00,0.00,159.00,One Time Cleaning,,0.00,0.00,0.00,0.00,12/16/2015 6:59am,Andrew Nelson (Customer),01/09/2016 9:00am,Three Bdrm Townhome/SF home:  $159 Flat rate,211,124,,,,complete
,12/18/2015,4:00pm,Seattle,WA,98125,NW Maids,119.00,60.00,90.00,One Time Cleaning,,0.00,0.00,0.00,0.00,12/18/2015 12:29pm,Ilya Ornatov (Admin),12/26/2015 12:00pm,"One Bedroom Apt:  $119 Flat rate, Move in/Move out cleaning (w/fridge) $60",215,132,,,,complete
ch_17JcUd2Iw89207WNK1s5i2i2,12/19/2015,9:00am,Kirkland,WA,98034,NW Maids,159.00,100.00,259.00,One Time Cleaning,,0.00,0.00,0.00,0.00,12/17/2015 1:21pm,Brina Hatcher (Customer),,"Three Bdrm Townhome/SF home:  $159 Flat rate, 1 x inside the oven, inside cabinets (empty), Move in/Move out cleaning (w/fridge) $60",212,131,,,,complete
ch_17JcUi2Iw89207WNMwGb9T58,12/19/2015,3:00pm,Seattle,WA,98115,NW Maids,219.00,140.00,379.00,One Time Cleaning,,0.00,0.00,0.00,0.00,12/18/2015 1:58pm,Frank Basloe (Customer),,"Five Bedroom Home:  $219 Flat rate, 1 x inside the fridge, 1 x inside the oven, inside windows, inside cabinets (empty), Finished Basement (standard) $20",216,133,,,,complete
ch_17KL5X2Iw89207WNBOLrfKvF,12/21/2015,9:00am,Seattle,WA,98812,NW Maids,119.00,0.00,101.15,Every two weeks 15% off -Most Popular-,,0.00,17.85,0.00,0.00,12/08/2015 12:28am,,01/05/2016 12:00pm,One Bedroom Apt:  $119 Flat rate,203,127,,,,complete
ch_17KL5b2Iw89207WNEnE23CwB,12/21/2015,3:00pm,Seattle,WA,98102,NW Maids,119.00,0.00,119.00,One Time Cleaning,,0.00,0.00,0.00,0.00,12/19/2015 12:43pm,Amanda Price (Customer),03/15/2016 12:00pm,One Bedroom Apt:  $119 Flat rate,219,134,,,,complete
ch_17KhQ32Iw89207WNakUqwzg3,12/22/2015,9:00am,Seattle,WA,98125,NW Maids,159.00,0.00,135.15,Every two weeks 15% off -Most Popular-,FALLCLEAN2015,23.85,0.00,0.00,0.00,12/20/2015 11:08am,Aaron Davis (Customer),01/05/2016 9:00am,Three Bdrm Townhome/SF home:  $159 Flat rate,220,135,,,,complete
ch_17KhQ72Iw89207WN5wYPf66b,12/22/2015,12:00pm,Shoreline,WA,98133,NW Maids,159.00,140.00,254.15,One Time Cleaning,FALLCLEAN2015,44.85,0.00,0.00,0.00,12/20/2015 10:15pm,Stephen Hansen (Customer),05/28/2016 9:00am,"Three Bdrm Townhome/SF home:  $159 Flat rate, deep cleaning, 1 x inside the fridge, inside windows",221,137,,,,complete
ch_17KhQB2Iw89207WNOTNBFuep,12/22/2015,5:00pm,Seattle,WA,98121,NW Maids,139.00,0.00,125.10,Every three weeks 10% off,,0.00,13.90,0.00,0.00,12/05/2015 12:28am,,01/15/2016 3:00pm,Two Bedroom Apt:  $139 Flat rate,197,69,,,,complete
ch_17L4B12Iw89207WN0RxQwrQZ,12/23/2015,9:00am,Seattle,WA,98122,NW Maids,119.00,0.00,107.10,Monthly 10% off,,0.00,11.90,0.00,0.00,12/14/2015 12:15am,Vanessa Vaughan (Customer),02/06/2016 9:00am,One Bedroom Apt:  $119 Flat rate,208,130,,,,complete
ch_17L4B52Iw89207WNRGT81Un3,12/23/2015,3:00pm,Seattle,WA,98133,NW Maids,139.00,0.00,98.15,One Time Cleaning,FALLCLEAN2015,20.85,0.00,0.00,0.00,12/22/2015 2:45pm,Bethany Jensen (Customer),,Two Bedroom Apt:  $139 Flat rate,224,138,,,,complete
,12/26/2015,12:00pm,Seattle,WA,98155,NW Maids,119.00,0.00,60.00,One Time Cleaning,,0.00,0.00,0.00,0.00,12/22/2015 8:33pm,Ilya Ornatov (Admin),11/03/2016 3:00pm,One Bedroom Apt:  $119 Flat rate,225,132,,,,complete
ch_17NSnB2Iw89207WNPQJp017a,12/28/2015,9:00am,Redmond,WA,98052,NW Maids,139.00,60.00,209.15,One Time Cleaning,FALLCLEAN2015,29.85,0.00,0.00,0.00,12/07/2015 3:16pm,Hedy Gibson (Customer),02/29/2016 9:00am,"Two Bedroom Apt:  $139 Flat rate, deep cleaning",200,128,,,,complete
ch_17NRsr2Iw89207WNA6ONq1jG,12/29/2015,12:00pm,Seattle,WA,98121,NW Maids,119.00,0.00,101.15,Every two weeks 15% off -Most Popular-,,0.00,17.85,0.00,0.00,12/07/2015 3:44pm,JD Langeland (Customer),01/12/2016 12:00pm,One Bedroom Apt:  $119 Flat rate,201,125,,,,complete
ch_17NRsv2Iw89207WNt3UHcfH2,12/29/2015,3:00pm,Seattle,WA,98199,NW Maids,139.00,60.00,169.15,Every two weeks 15% off -Most Popular-,,0.00,29.85,0.00,0.00,12/27/2015 1:45pm,Ilya Ornatov (Admin),01/12/2016 3:00pm,"Two Bedroom Apt:  $139 Flat rate, Move in/Move out cleaning (w/fridge) $60",230,142,,,,complete
ch_17Ndfg2Iw89207WN0kQ1y2nV,12/30/2015,12:00pm,Seattle,WA,98117,NW Maids,159.00,0.00,135.15,Every two weeks 15% off -Most Popular-,,0.00,23.85,0.00,0.00,12/28/2015 10:50am,Stacy Tate (Customer),01/14/2016 12:00pm,Three Bdrm Townhome/SF home:  $159 Flat rate,232,144,,,,complete
ch_17O0p12Iw89207WN4F09Cdbm,12/31/2015,9:00am,Seattle,WA,98102,NW Maids,119.00,0.00,101.15,Every two weeks 15% off -Most Popular-,,0.00,17.85,0.00,0.00,12/18/2015 12:20am,,01/14/2016 9:00am,One Bedroom Apt:  $119 Flat rate,213,50,,,,complete
ch_17O0p52Iw89207WN6tN6Fxgk,12/31/2015,12:00pm,Seattle,WA,98203,NW Maids,119.00,0.00,119.00,One Time Cleaning,,0.00,0.00,0.00,0.00,12/29/2015 12:25pm,Neha Sharma (Customer),01/09/2016 3:00pm,One Bedroom Apt:  $119 Flat rate,234,147,,,,complete
ch_17OgvG2Iw89207WNhAQz2g2U,01/02/2016,12:00pm,Seattle,WA,98103,NW Maids,119.00,60.00,152.15,Monthly 10% off,WINTERCLEAN2016,26.85,0.00,0.00,0.00,12/25/2015 2:03pm,Jennifer Carrol (Customer),01/30/2016 12:00pm,"One Bedroom Apt:  $119 Flat rate, deep cleaning",229,141,,,,complete
ch_17PmZX2Iw89207WN6zORTGHX,01/05/2016,9:00am,Seattle,WA,98125,NW Maids,159.00,0.00,135.15,Every two weeks 15% off -Most Popular-,,0.00,23.85,0.00,0.00,12/23/2015 12:20am,,01/19/2016 9:00am,Three Bdrm Townhome/SF home:  $159 Flat rate,226,135,,,,complete
ch_17PmZb2Iw89207WNjqeLSWTz,01/05/2016,12:00pm,Seattle,WA,98812,NW Maids,119.00,0.00,101.15,Every two weeks 15% off -Most Popular-,,0.00,17.85,0.00,0.00,12/22/2015 12:20am,,01/19/2016 12:00pm,One Bedroom Apt:  $119 Flat rate,222,127,,,,complete
